osm_id,nama,daerah,kecamatan,alamat,jam_buka,jam_tutup,harga_min,harga_max,rating,deskripsi,kecamatan_id,latitude,longitude,photo_url,is_verified,is_active
node/1000141,"Kedai Djuang Moeda Tarik",Sidoarjo,Tarik,"Jl. Raya Tarik No. 55",09:00:00,22:00:00,20000,35000,4.7,"Nikmati kopi premium dan suasana santai di Kedai Djuang Moeda Tarik, Tarik, Sidoarjo. Tempat terbaik untuk bersantai atau bekerja.",15,-7.45646,112.51126,https://images.unsplash.com/photo-1509042239860-f550ce710b93?w=500&q=80,1,1
node/1000142,"Kedai Sedjiwa Tarik",Sidoarjo,Tarik,"Jl. Jenderal Sudirman No. 40",09:00:00,22:00:00,20000,45000,4.3,"Nikmati kopi premium dan suasana santai di Kedai Sedjiwa Tarik, Tarik, Sidoarjo. Tempat terbaik untuk bersantai atau bekerja.",15,-7.4571,112.51394,https://images.unsplash.com/photo-1509042239860-f550ce710b93?w=500&q=80,1,1
node/1000143,"ZENKJA KOPI Tarik",Sidoarjo,Tarik,"Jl. Pahlawan No. 105",09:00:00,22:00:00,18000,33000,4.4,"Nikmati kopi premium dan suasana santai di ZENKJA KOPI Tarik, Tarik, Sidoarjo. Tempat terbaik untuk bersantai atau bekerja.",15,-7.45692,112.51102,https://images.unsplash.com/photo-1509042239860-f550ce710b93?w=500&q=80,1,1
node/1000144,"Nahida Coffee Tarik",Sidoarjo,Tarik,"Jl. Kartini No. 76",09:00:00,22:00:00,15000,30000,4,"Nikmati kopi premium dan suasana santai di Nahida Coffee Tarik, Tarik, Sidoarjo. Tempat terbaik untuk bersantai atau bekerja.",15,-7.45944,112.51076,https://images.unsplash.com/photo-1509042239860-f550ce710b93?w=500&q=80,0,1
node/1000145,"Tepi Sungai Coffee Tarik",Sidoarjo,Tarik,"Jl. Gajah Mada No. 23",10:00:00,23:00:00,12000,32000,4.3,"Nikmati kopi premium dan suasana santai di Tepi Sungai Coffee Tarik, Tarik, Sidoarjo. Tempat terbaik untuk bersantai atau bekerja.",15,-7.45704,112.51322,https://images.unsplash.com/photo-1509042239860-f550ce710b93?w=500&q=80,1,1
node/1000146,"Tepikopi Bakalan Tarik",Sidoarjo,Tarik,"Jl. Ahmad Yani No. 79",09:00:00,22:00:00,20000,50000,4.7,"Nikmati kopi premium dan suasana santai di Tepikopi Bakalan Tarik, Tarik, Sidoarjo. Tempat terbaik untuk bersantai atau bekerja.",15,-7.45658,112.51376,https://images.unsplash.com/photo-1509042239860-f550ce710b93?w=500&q=80,0,1
node/1000147,"Warkop Dua Putra Tarik",Sidoarjo,Tarik,"Jl. KH. Wahid Hasyim No. 24",09:00:00,22:00:00,18000,48000,4.7,"Nikmati kopi premium dan suasana santai di Warkop Dua Putra Tarik, Tarik, Sidoarjo. Tempat terbaik untuk bersantai atau bekerja.",15,-7.45642,112.51058,https://images.unsplash.com/photo-1509042239860-f550ce710b93?w=500&q=80,0,1
node/1000148,"Pagi Malam Kopi Tarik",Sidoarjo,Tarik,"Jl. Untung Suropati No. 69",09:00:00,22:00:00,12000,27000,4.6,"Nikmati kopi premium dan suasana santai di Pagi Malam Kopi Tarik, Tarik, Sidoarjo. Tempat terbaik untuk bersantai atau bekerja.",15,-7.4585,112.51138,https://images.unsplash.com/photo-1509042239860-f550ce710b93?w=500&q=80,0,1
node/1000149,"Tarik Coffee Station",Sidoarjo,Tarik,"Jl. Raden Patah No. 87",00:00:00,23:59:00,10000,40000,4.5,"Nikmati kopi premium dan suasana santai di Tarik Coffee Station, Tarik, Sidoarjo. Tempat terbaik untuk bersantai atau bekerja.",15,-7.45938,112.5135,https://images.unsplash.com/photo-1509042239860-f550ce710b93?w=500&q=80,1,1
node/1000150,"Singgah Sawah Cafe & Resto",Sidoarjo,Balongbendo,"Jl. Yos Sudarso No. 58",10:00:00,23:00:00,20000,45000,4.2,"Nikmati kopi premium dan suasana santai di Singgah Sawah Cafe & Resto, Balongbendo, Sidoarjo. Tempat terbaik untuk bersantai atau bekerja.",16,-7.40692,112.51782,https://images.unsplash.com/photo-1509042239860-f550ce710b93?w=500&q=80,1,1
node/1000151,"WARUNG ADJI Balongbendo",Sidoarjo,Balongbendo,"Jl. Raya Balongbendo No. 131",09:00:00,22:00:00,10000,30000,4.3,"Nikmati kopi premium dan suasana santai di WARUNG ADJI Balongbendo, Balongbendo, Sidoarjo. Tempat terbaik untuk bersantai atau bekerja.",16,-7.40898,112.51696,https://images.unsplash.com/photo-1509042239860-f550ce710b93?w=500&q=80,0,1
node/1000152,"Balongbendo Coffee Space",Sidoarjo,Balongbendo,"Jl. Jenderal Sudirman No. 25",09:00:00,22:00:00,15000,40000,4,"Nikmati kopi premium dan suasana santai di Balongbendo Coffee Space, Balongbendo, Sidoarjo. Tempat terbaik untuk bersantai atau bekerja.",16,-7.4065,112.51994,https://images.unsplash.com/photo-1509042239860-f550ce710b93?w=500&q=80,1,1
node/1000153,"Kedai Kopi Balongbendo Indah",Sidoarjo,Balongbendo,"Jl. Pahlawan No. 132",09:00:00,22:00:00,20000,40000,4,"Nikmati kopi premium dan suasana santai di Kedai Kopi Balongbendo Indah, Balongbendo, Sidoarjo. Tempat terbaik untuk bersantai atau bekerja.",16,-7.40932,112.5162,https://images.unsplash.com/photo-1509042239860-f550ce710b93?w=500&q=80,1,1
node/1000154,"Warkop Balongbendo Jaya",Sidoarjo,Balongbendo,"Jl. Kartini No. 5",09:00:00,22:00:00,20000,50000,4.3,"Nikmati kopi premium dan suasana santai di Warkop Balongbendo Jaya, Balongbendo, Sidoarjo. Tempat terbaik untuk bersantai atau bekerja.",16,-7.40732,112.51796,https://images.unsplash.com/photo-1509042239860-f550ce710b93?w=500&q=80,1,1
node/1000155,"Rumah Seduh Balongbendo",Sidoarjo,Balongbendo,"Jl. Gajah Mada No. 47",10:00:00,23:00:00,15000,35000,4.9,"Nikmati kopi premium dan suasana santai di Rumah Seduh Balongbendo, Balongbendo, Sidoarjo. Tempat terbaik untuk bersantai atau bekerja.",16,-7.40884,112.5201,https://images.unsplash.com/photo-1509042239860-f550ce710b93?w=500&q=80,1,1
node/1000156,"Kopi Sore Balongbendo",Sidoarjo,Balongbendo,"Jl. Ahmad Yani No. 53",09:00:00,22:00:00,10000,35000,4.7,"Nikmati kopi premium dan suasana santai di Kopi Sore Balongbendo, Balongbendo, Sidoarjo. Tempat terbaik untuk bersantai atau bekerja.",16,-7.40664,112.51842,https://images.unsplash.com/photo-1509042239860-f550ce710b93?w=500&q=80,1,1
node/1000157,"Kopi Mbah Balong",Sidoarjo,Balongbendo,"Jl. KH. Wahid Hasyim No. 108",09:00:00,22:00:00,12000,27000,4.5,"Nikmati kopi premium dan suasana santai di Kopi Mbah Balong, Balongbendo, Sidoarjo. Tempat terbaik untuk bersantai atau bekerja.",16,-7.41012,112.51768,https://images.unsplash.com/photo-1509042239860-f550ce710b93?w=500&q=80,1,1
node/1000158,"Warkop Klasik Balongbendo",Sidoarjo,Balongbendo,"Jl. Untung Suropati No. 107",09:00:00,22:00:00,12000,32000,4.8,"Nikmati kopi premium dan suasana santai di Warkop Klasik Balongbendo, Balongbendo, Sidoarjo. Tempat terbaik untuk bersantai atau bekerja.",16,-7.40686,112.5176,https://images.unsplash.com/photo-1509042239860-f550ce710b93?w=500&q=80,1,1
node/1000159,"Teras Kopi Balongbendo",Sidoarjo,Balongbendo,"Jl. Raden Patah No. 136",00:00:00,23:59:00,20000,50000,4,"Nikmati kopi premium dan suasana santai di Teras Kopi Balongbendo, Balongbendo, Sidoarjo. Tempat terbaik untuk bersantai atau bekerja.",16,-7.40812,112.51648,https://images.unsplash.com/photo-1509042239860-f550ce710b93?w=500&q=80,1,1
node/1000160,"Dayana Coffee and Eatery",Sidoarjo,Wonoayu,"Jl. Yos Sudarso No. 128",10:00:00,23:00:00,20000,50000,4.8,"Nikmati kopi premium dan suasana santai di Dayana Coffee and Eatery, Wonoayu, Sidoarjo. Tempat terbaik untuk bersantai atau bekerja.",17,-7.4338,112.62924,https://images.unsplash.com/photo-1509042239860-f550ce710b93?w=500&q=80,1,1
node/1000161,"K'BON Cafe Wonoayu",Sidoarjo,Wonoayu,"Jl. Raya Wonoayu No. 126",09:00:00,22:00:00,20000,45000,4,"Nikmati kopi premium dan suasana santai di K'BON Cafe Wonoayu, Wonoayu, Sidoarjo. Tempat terbaik untuk bersantai atau bekerja.",17,-7.43416,112.62898,https://images.unsplash.com/photo-1509042239860-f550ce710b93?w=500&q=80,1,1
node/1000162,"POM Coffee Wonoayu",Sidoarjo,Wonoayu,"Jl. Jenderal Sudirman No. 136",09:00:00,22:00:00,18000,43000,4.2,"Nikmati kopi premium dan suasana santai di POM Coffee Wonoayu, Wonoayu, Sidoarjo. Tempat terbaik untuk bersantai atau bekerja.",17,-7.43388,112.6294,https://images.unsplash.com/photo-1509042239860-f550ce710b93?w=500&q=80,1,1
node/1000163,"Kedai Sport Wonoayu",Sidoarjo,Wonoayu,"Jl. Pahlawan No. 35",09:00:00,22:00:00,10000,35000,4.3,"Nikmati kopi premium dan suasana santai di Kedai Sport Wonoayu, Wonoayu, Sidoarjo. Tempat terbaik untuk bersantai atau bekerja.",17,-7.4331,112.62928,https://images.unsplash.com/photo-1509042239860-f550ce710b93?w=500&q=80,1,1
node/1000164,"Warkop Cak Sodik Wonoayu",Sidoarjo,Wonoayu,"Jl. Kartini No. 44",09:00:00,22:00:00,15000,45000,4.1,"Nikmati kopi premium dan suasana santai di Warkop Cak Sodik Wonoayu, Wonoayu, Sidoarjo. Tempat terbaik untuk bersantai atau bekerja.",17,-7.43078,112.62944,https://images.unsplash.com/photo-1509042239860-f550ce710b93?w=500&q=80,1,1
node/1000165,"Wonoayu Coffee Lab",Sidoarjo,Wonoayu,"Jl. Gajah Mada No. 11",10:00:00,23:00:00,10000,30000,4.5,"Nikmati kopi premium dan suasana santai di Wonoayu Coffee Lab, Wonoayu, Sidoarjo. Tempat terbaik untuk bersantai atau bekerja.",17,-7.43156,112.62698,https://images.unsplash.com/photo-1509042239860-f550ce710b93?w=500&q=80,1,1
node/1000166,"Rumah Kopi Wonoayu",Sidoarjo,Wonoayu,"Jl. Ahmad Yani No. 124",09:00:00,22:00:00,12000,37000,4.9,"Nikmati kopi premium dan suasana santai di Rumah Kopi Wonoayu, Wonoayu, Sidoarjo. Tempat terbaik untuk bersantai atau bekerja.",17,-7.43196,112.62698,https://images.unsplash.com/photo-1509042239860-f550ce710b93?w=500&q=80,1,1
node/1000167,"Kopi Sawah Wonoayu",Sidoarjo,Wonoayu,"Jl. KH. Wahid Hasyim No. 50",09:00:00,22:00:00,18000,48000,4.6,"Nikmati kopi premium dan suasana santai di Kopi Sawah Wonoayu, Wonoayu, Sidoarjo. Tempat terbaik untuk bersantai atau bekerja.",17,-7.43222,112.62976,https://images.unsplash.com/photo-1509042239860-f550ce710b93?w=500&q=80,0,1
node/1000168,"Teras Ngopi Wonoayu",Sidoarjo,Wonoayu,"Jl. Untung Suropati No. 6",09:00:00,22:00:00,20000,50000,4.6,"Nikmati kopi premium dan suasana santai di Teras Ngopi Wonoayu, Wonoayu, Sidoarjo. Tempat terbaik untuk bersantai atau bekerja.",17,-7.43068,112.6289,https://images.unsplash.com/photo-1509042239860-f550ce710b93?w=500&q=80,1,1
node/1000169,"Kopi Sore Wonoayu",Sidoarjo,Wonoayu,"Jl. Raden Patah No. 17",00:00:00,23:59:00,20000,50000,4.9,"Nikmati kopi premium dan suasana santai di Kopi Sore Wonoayu, Wonoayu, Sidoarjo. Tempat terbaik untuk bersantai atau bekerja.",17,-7.43052,112.62978,https://images.unsplash.com/photo-1509042239860-f550ce710b93?w=500&q=80,1,1
node/1000170,"Kafe Kopi Pinggir Kali",Sidoarjo,Sedati,"Jl. Yos Sudarso No. 130",10:00:00,23:00:00,18000,43000,4.7,"Nikmati kopi premium dan suasana santai di Kafe Kopi Pinggir Kali, Sedati, Sidoarjo. Tempat terbaik untuk bersantai atau bekerja.",18,-7.38398,112.77892,https://images.unsplash.com/photo-1509042239860-f550ce710b93?w=500&q=80,0,1
node/1000171,"Kafe Ka Demangan Sedati",Sidoarjo,Sedati,"Jl. Raya Sedati No. 97",09:00:00,22:00:00,12000,27000,4.1,"Nikmati kopi premium dan suasana santai di Kafe Ka Demangan Sedati, Sedati, Sidoarjo. Tempat terbaik untuk bersantai atau bekerja.",18,-7.38326,112.77858,https://images.unsplash.com/photo-1509042239860-f550ce710b93?w=500&q=80,1,1
node/1000172,"Accoustic Cafe Sedati",Sidoarjo,Sedati,"Jl. Jenderal Sudirman No. 89",09:00:00,22:00:00,12000,42000,4.3,"Nikmati kopi premium dan suasana santai di Accoustic Cafe Sedati, Sedati, Sidoarjo. Tempat terbaik untuk bersantai atau bekerja.",18,-7.3839,112.77934,https://images.unsplash.com/photo-1509042239860-f550ce710b93?w=500&q=80,0,1
node/1000173,"Kafe Lancelot Gisik Sedati",Sidoarjo,Sedati,"Jl. Pahlawan No. 95",09:00:00,22:00:00,15000,35000,4,"Nikmati kopi premium dan suasana santai di Kafe Lancelot Gisik Sedati, Sedati, Sidoarjo. Tempat terbaik untuk bersantai atau bekerja.",18,-7.3818,112.7776,https://images.unsplash.com/photo-1509042239860-f550ce710b93?w=500&q=80,1,1
node/1000174,"Kopi Kenangan Sedati",Sidoarjo,Sedati,"Jl. Kartini No. 126",09:00:00,22:00:00,10000,25000,4.9,"Nikmati kopi premium dan suasana santai di Kopi Kenangan Sedati, Sedati, Sidoarjo. Tempat terbaik untuk bersantai atau bekerja.",18,-7.38052,112.77956,https://images.unsplash.com/photo-1509042239860-f550ce710b93?w=500&q=80,1,1
node/1000175,"Sedati Coffee Garden",Sidoarjo,Sedati,"Jl. Gajah Mada No. 67",10:00:00,23:00:00,20000,40000,4.2,"Nikmati kopi premium dan suasana santai di Sedati Coffee Garden, Sedati, Sidoarjo. Tempat terbaik untuk bersantai atau bekerja.",18,-7.38188,112.77932,https://images.unsplash.com/photo-1509042239860-f550ce710b93?w=500&q=80,1,1
node/1000176,"Kopi Pesisir Sedati",Sidoarjo,Sedati,"Jl. Ahmad Yani No. 48",09:00:00,22:00:00,12000,32000,4.8,"Nikmati kopi premium dan suasana santai di Kopi Pesisir Sedati, Sedati, Sidoarjo. Tempat terbaik untuk bersantai atau bekerja.",18,-7.38162,112.77798,https://images.unsplash.com/photo-1509042239860-f550ce710b93?w=500&q=80,0,1
node/1000177,"Rumah Kopi Sedati",Sidoarjo,Sedati,"Jl. KH. Wahid Hasyim No. 142",09:00:00,22:00:00,10000,40000,4.1,"Nikmati kopi premium dan suasana santai di Rumah Kopi Sedati, Sedati, Sidoarjo. Tempat terbaik untuk bersantai atau bekerja.",18,-7.3835,112.77966,https://images.unsplash.com/photo-1509042239860-f550ce710b93?w=500&q=80,0,1
node/1000178,"Warkop Legenda Sedati",Sidoarjo,Sedati,"Jl. Untung Suropati No. 47",09:00:00,22:00:00,20000,35000,4,"Nikmati kopi premium dan suasana santai di Warkop Legenda Sedati, Sedati, Sidoarjo. Tempat terbaik untuk bersantai atau bekerja.",18,-7.38232,112.77866,https://images.unsplash.com/photo-1509042239860-f550ce710b93?w=500&q=80,1,1
node/1000179,"Teras Ngopi Sedati",Sidoarjo,Sedati,"Jl. Raden Patah No. 108",00:00:00,23:59:00,10000,30000,4.3,"Nikmati kopi premium dan suasana santai di Teras Ngopi Sedati, Sedati, Sidoarjo. Tempat terbaik untuk bersantai atau bekerja.",18,-7.38324,112.77808,https://images.unsplash.com/photo-1509042239860-f550ce710b93?w=500&q=80,1,1
